ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,PRICE_REGR,YEAR
1556417,178874,316122,33,4,168,0.49,7,1,1666.75,3098.41,2072.83,0,260052,1996
1556904,173901,317045,53,4,151,0.206,7,1,2859.05,2661.51,880.53,0,204503,1996
1557375,174198,316672,45,5,163,0.204,7,1,2571.18,2554.83,1168.4,0,203088,1996
1558108,177775,316340,31,5,149,4.73,7,1,547.58,2143.37,3192,0,190351,1996
1558518,176204,316679,97,4,172,0.297,7,0,589.25,1313.49,3150.33,0,206627,1996
1558873,174463,318962,56,4,137,0.274,7,1,1893.81,2166.31,1845.77,0,189289,1996
1560262,177751,316293,33,5,154,0.475,9,0,530.82,2164.38,3208.77,0,194598,1996
1561675,178550,317279,85,5,136,0.372,7,1,1494.12,2267.18,2245.46,0,215826,1996
1561694,174649,319472,52,6,172,0.215,9,1,1493.38,2296.14,2246.21,0,251207,1996
1562214,178844,316675,53,6,189,0.123,7,0,1634.78,2775.71,2104.8,0,162753,1996
1562484,175646,316903,65,5,165,0.379,7,1,1186.1,1309.92,2553.48,0,229979,1996
1562646,177345,319404,70,5,120,0.399,5,0,338.82,1713.6,3400.76,0,141525,1996
1562702,175041,319218,70,4,149,0.358,7,0,1267.48,1834.23,2472.11,0,169830,1996
1564259,177534,320179,53,5,136,0.472,7,1,467.11,2478.16,3272.48,0,147891,1995
1565519,178762,315130,53,4,136,0.332,7,0,1503.05,3704.68,2236.54,0,129135,1995
1566099,176610,316406,55,4,137,0.369,7,1,144.65,1587.58,3594.94,0,212819,1995
1566526,179385,317587,33,4,136,0.244,7,1,2375.12,3016.99,1364.47,0,221477,1995
1567505,177775,316340,31,5,136,0.244,7,1,547.58,2143.37,3192,0,165926,1995
1568989,178608,315021,35,4,136,0.244,7,1,1341.06,3694.83,2398.52,0,140677,1995
1569358,174324,319801,50,5,155,0.241,7,0,1652.18,2757.24,2087.4,0,152940,1995
1571582,177666,315716,33,3,136,0.301,7,1,574.98,2595.99,3164.6,0,183962,1995
1573780,178202,317626,34,5,143,0.453,7,1,1258.61,1842.58,2480.97,0,165926,1995
1573903,179678,317224,90,5,136,0.484,7,0,2579.58,3370.04,1160.01,0,198391,1995
1575747,176212,316461,63,8,151,0.456,5,1,546.17,1528.55,3193.42,0,296865,1995
1576178,179015,318043,41,6,136,0.352,7,1,2166.4,2622.25,1573.18,0,194784,1995
1580591,176553,317830,100,3,136,0.632,5,1,103.46,218.18,3636.13,0,129855,1995
1580624,174060,317483,56,5,136,0.182,7,0,2619.72,2385.43,1119.86,0,176748,1995
1580625,174096,317493,56,6,136,0.209,7,1,2582.64,2348.14,1156.94,0,229050,1995
1580908,177171,318197,100,4,136,0.342,7,0,348.33,807.57,3391.25,0,151498,1995
1580933,178493,316063,32,4,136,0.402,7,1,1303.29,2842.15,2436.3,0,144284,1995
1582643,174403,319278,30,6,136,0.328,9,1,1794.79,2376.82,1944.79,0,217148,1995
1582644,173686,317800,53,4,134,0.411,7,0,2953.62,2713.22,785.97,0,151498,1995
1584316,173025,316971,33,5,136,0.449,7,1,3729.09,3515.83,10.49,0,216426,1995
1585010,178909,315287,43,4,136,0.237,7,0,1670.82,3684.12,2068.76,0,126249,1995
1585502,179596,316870,47,5,137,0.29,7,1,2409.59,3388.94,1330,0,220033,1995
1585511,177368,315153,53,4,136,0.499,7,1,135.48,2989.01,3604.1,0,234462,1995
1585808,177901,319338,64,10,136,0.393,5,1,898.53,2029.74,2841.06,0,191177,1995
1586614,177622,322878,45,4,129,0.495,7,1,935.26,5050.71,2804.33,1,164484,1995
1588014,173862,316266,100,3,155,0.253,7,0,2875.48,3056.32,864.1,0,155106,1995
1589617,173841,317030,49,4,133,0.253,7,1,2920.9,2722.97,818.69,0,151498,1995
1589619,178781,317256,68,5,136,0.379,7,0,1717.8,2494.48,2021.79,0,149694,1995
1589621,173399,316899,39,5,127,0.406,7,1,3381.59,3183.05,357.99,0,162320,1995
1591385,173911,316910,50,4,163,0.379,5,1,2883.85,2702.64,855.74,0,144284,1995
1592657,177842,314777,27,5,136,0.301,7,1,556.42,3514.09,3183.17,0,270533,1995
1592658,175742,316641,65,5,137,0.223,7,0,1034.76,1487.92,2704.82,0,183962,1995
1593320,179465,318786,23,1,121,0.364,7,1,2519.06,3175.73,1220.52,0,350821,2005
1594758,176373,319513,26,5,135,0.737,9,1,70.08,1534.27,3669.51,0,164484,1995
1595694,175032,318142,69,4,137,0.459,5,0,1603.64,1371.13,2135.94,0,137069,1995
1596191,177528,315564,53,6,136,0.309,7,1,381.59,2667.95,3357.99,0,220033,1995
1596592,177338,315267,82,5,136,0.936,7,0,125.84,2871.48,3613.75,0,192619,1995
1596593,177809,317303,100,7,179,0.402,7,0,780.23,1568.55,2959.35,0,126249,1995
1596594,178883,316318,90,7,136,0.385,7,1,1653.91,2992.57,2085.67,0,205604,1995
1597528,175615,317882,94,6,136,0.936,7,0,1024.93,784.4,2714.66,0,176748,1995
1598730,179486,316449,52,6,136,0.459,9,1,2254.95,3450.11,1484.63,0,232658,1995
1599118,175742,318016,53,4,132,0.199,7,0,890.22,652.47,2849.36,0,139235,1995
1599717,176531,316504,65,5,155,0.399,5,0,234.01,1481.15,3505.57,0,162320,1995
1600511,176326,317589,90,6,155,5.7,7,0,375.3,395.58,3364.28,0,201997,1995
1601453,178645,314940,37,5,118,0.407,7,0,1370.76,3781.89,2368.82,0,151498,1995
1602147,177383,319492,53,6,151,0.221,7,0,374.49,1807.97,3365.09,0,150055,1995
1603125,173841,317030,49,4,137,0.308,7,1,2920.9,2722.97,818.69,0,167730,1995
1603126,175461,316975,53,6,184,0.454,7,0,1373.03,1370,2366.56,0,209211,1995
1603465,179415,319488,43,4,120,0.294,7,1,2405.63,3377.37,1333.96,0,173140,1995
1604912,174104,316698,46,5,136,0.294,7,1,2667.34,2623.25,1072.25,0,185765,1995
1606280,174840,316750,56,6,154,0.718,7,1,1942.81,1980.61,1796.77,0,230855,1995
1606677,175028,318839,59,6,151,0.335,7,0,1466.67,1613.73,2272.91,0,151498,1995
1607017,174072,317743,58,5,136,0.303,7,1,2573.92,2333.29,1165.66,0,241675,1995
1607590,174502,319548,50,5,165,0.549,7,1,1608.41,2457.52,2131.18,0,183962,1995
1609519,174512,316622,36,5,175,0.274,7,1,2253.74,2319.54,1485.85,0,212819,1995
1609521,173766,319216,27,4,103,0.274,9,0,2410.83,2904.03,1328.76,0,147891,1995
1610756,178224,317889,53,4,103,0.549,5,0,1377.18,1832.69,2362.41,0,129855,1995
1611766,173038,316871,41,5,136,0.509,7,1,3738.58,3533.44,1,0,203801,1995
1612075,174352,319273,47,5,158,0.918,7,1,1843.52,2417.01,1896.06,0,179633,1995
1612446,179754,319142,58,4,168,0.206,7,1,2761.86,3556.04,977.73,0,193340,1995
1612447,175887,316603,53,4,179,0.748,5,1,885.57,1466,2854.01,0,176748,1995
1614246,173056,317024,41,5,149,0.345,7,1,3688,3471.19,51.59,0,191177,1995
1616079,175464,316911,84,5,184,0.452,5,0,1363.45,1415.59,2376.14,0,187569,1995
1616850,177653,322890,47,5,141,0.26,7,1,961.2,5069.96,2778.38,1,158713,1995
1616851,177361,322949,55,4,176,1.056,9,1,665.13,5063.32,3074.45,1,226526,1995
1616853,175547,316845,67,5,175,0.286,7,1,1266.84,1414.85,2472.74,0,212819,1995
1617492,173761,316576,47,5,120,0.252,7,0,2995.47,2982.76,744.12,0,169533,1995
1617493,176030,316563,53,4,189,0.223,7,0,738.4,1461.65,3001.18,0,212819,1995
1620070,179003,317850,52,5,136,0.447,7,1,2087.61,2612.64,1651.97,0,223640,1995
1620450,178670,314892,33,5,174,0.218,7,1,1382.93,3835.35,2356.66,0,186126,1995
1620808,179444,319713,50,4,151,0.223,5,1,2431.21,3508.91,1308.38,0,182519,1995
1621130,178737,316960,34,4,141,0.22,7,1,1604.14,2555.33,2135.45,0,173140,1995
1621508,178629,314950,37,5,118,0.233,9,1,1358.11,3764.33,2381.47,0,170977,1995
1622634,178841,315710,43,4,125,0.351,5,0,1682.5,3337.23,2057.09,0,135267,1995
1622635,178815,314746,32,4,131,0.62,7,1,1468.5,4039.01,2271.09,0,178552,1995
1622636,176224,316798,92,5,189,0.644,7,0,602.98,1192.85,3136.6,0,268729,1995
1623631,177494,323039,54,4,140,0.154,7,0,766.3,5178.31,2973.29,1,158713,1995
1624918,178166,317832,65,4,103,0.339,7,0,1300.61,1778.56,2438.98,0,134906,1995
1626220,173940,317155,52,4,103,0.572,7,0,2795.86,2587.94,943.73,0,121920,1995
1626221,174204,317143,53,5,120,3.9,7,0,2541.33,2343.45,1198.25,0,169533,1995
1627099,174642,318128,100,7,189,0.281,5,0,1992.81,1757.71,1746.78,0,205604,1995
1627968,178554,318207,29,4,89,0.256,7,0,1706.73,2172.5,2032.85,0,121198,1995
1629080,175742,318016,100,6,172,0.485,5,0,890.22,652.47,2849.36,0,119035,1995
1629208,174266,319903,46,5,155,0.168,7,0,1648.72,2868.43,2090.86,0,170255,1995
1629241,179011,315388,42,3,97,0.807,7,0,1787.76,3682.77,1951.83,0,140677,1995
1629559,179427,319367,40,4,158,0.375,7,1,2419.14,3335.98,1320.45,0,201277,1995
1631444,175820,318048,100,4,137,0.268,7,0,812.79,577.57,2926.79,0,158713,1995
1631886,179004,319603,46,4,124,0.285,7,1,1998.67,3074.46,1740.91,0,174584,1995
1633510,173850,316522,52,5,136,0.278,7,0,2901.28,2930.98,838.31,0,160516,1995
1633950,174495,316557,35,4,155,0.367,7,1,2263.93,2371.74,1475.66,0,209211,1995
1634590,177653,322890,45,5,125,0.197,7,1,961.2,5069.96,2778.38,1,155106,1995
1635641,178900,315962,37,4,132,0.286,7,1,1722.61,3217.07,2016.97,0,173140,1995
1635671,177967,318323,80,4,120,0.504,7,0,1108.97,1610.71,2630.61,0,121920,1995
1636030,177534,320179,35,4,155,0.166,7,0,467.11,2478.16,3272.48,0,137069,1995
1636806,179066,318250,90,6,155,0.173,1,1,2197.84,2686.18,1541.75,0,147891,1995
1636807,173883,316690,49,5,155,0.096,7,1,2886.39,2821.82,853.2,0,194784,1995
1637331,176523,316583,56,7,155,0.51,5,0,256.69,1401.75,3482.89,0,252497,1995
1638551,174318,319044,52,6,136,0.059,7,1,1975.35,2332.73,1764.23,0,187569,1995
1638585,177547,315514,60,4,135,0.191,5,1,382.82,2721.28,3356.76,0,173140,1995
1639504,178542,318251,28,4,94,0.128,7,0,1685.37,2165.65,2054.22,0,140677,1995
1641626,178115,317510,53,4,155,0.267,7,0,1136.86,1784.18,2602.72,0,191898,1995
1644380,173706,318085,57,5,172,0.078,7,1,2927,2689.43,812.59,0,180355,1995
1645241,176365,320812,58,4,120,0.065,5,0,375.38,2833.23,3364.2,1,117591,1995
1645269,174937,318724,60,6,136,0.111,7,1,1608.3,1635.94,2131.28,0,176748,1995
1645683,177614,322949,48,5,125,0.502,7,1,906.4,5117.69,2833.19,1,165926,1995
1645777,178629,314950,35,4,112,0.328,7,1,1358.11,3764.33,2381.47,0,129855,1995
1646575,178542,318251,28,4,94,0.444,7,0,1685.37,2165.65,2054.22,0,140677,1995
1646606,177463,315654,70,4,137,0.46,7,0,373.95,2558.94,3365.64,0,155106,1995
1646636,175742,318016,100,3,96,0.089,7,0,890.22,652.47,2849.36,0,133462,1995
1650145,178699,314727,33,4,132,0.717,7,1,1352.98,3986.04,2386.61,0,174584,1995
1652316,178678,316228,33,4,120,0.754,7,0,1457.5,2878.17,2282.09,0,165206,1995
1654083,179652,319414,35,5,127,0.503,9,1,2642.8,3560.48,1096.79,0,233019,1995
1654544,175028,318839,60,6,151,0.253,7,0,1466.67,1613.73,2272.91,0,169533,1995
1655773,175296,317212,64,5,127,0.258,7,1,1470.68,1338.73,2268.9,0,183962,1995
1655858,178507,315326,40,4,151,0.367,7,0,1281.36,3391.69,2458.22,0,137069,1995
1659425,177536,319536,78,7,136,0.253,5,0,529.16,1931.33,3210.42,0,154384,1995
1660145,176383,320923,53,6,120,0.308,5,1,482.54,2944.1,3257.04,1,144284,1995
1660171,174368,317532,56,5,168,0.974,7,1,2307.86,2074.05,1431.72,0,201997,1995
1660198,178166,317832,68,4,110,0.38,7,0,1300.61,1778.56,2438.98,0,144284,1995
1660199,173738,319261,27,4,103,0.629,9,0,2423.13,2948.67,1316.45,0,157991,1995
1660502,178930,315016,41,5,110,0.833,7,0,1662.49,3900.14,2077.1,0,139955,1995
1661614,179386,319254,44,4,134,0.179,7,0,2385.15,3252.8,1354.43,0,187569,1995
1662121,179456,316321,56,5,141,0.179,7,0,2226.19,3482.33,1513.4,0,147891,1995
1663182,175060,318075,53,4,129,0.419,7,0,1573.27,1336.85,2166.31,0,179633,1995
1663633,178062,317778,85,5,136,0.128,7,0,1183.6,1680.54,2555.99,0,225082,1995
1669074,178699,314727,32,4,118,0.181,7,1,1352.98,3986.04,2386.61,0,154414,1994
1669727,176033,316575,34,5,136,1.928,7,1,737.04,1449.28,3002.54,0,161768,1994
1670824,175122,318138,53,5,139,0.494,7,0,1513.55,1281.31,2226.03,0,154414,1994
1671306,173180,316935,40,5,136,0.433,7,1,3585.64,3378.58,153.94,0,176473,1994
1671307,174081,316608,45,4,136,0.358,7,1,2681.03,2688.1,1058.55,0,194856,1994
1672724,177510,315727,50,4,158,0.172,7,0,430.29,2513.33,3309.3,0,169120,1994
1674610,177875,317048,90,3,127,0.316,5,0,791.24,1749.63,2948.34,0,109928,1994
1674612,178512,318070,31,4,136,0.128,7,0,1677.92,2120.44,2061.66,0,113972,1994
1675004,178530,317487,62,4,155,0.07,5,1,1523.33,2192.35,2216.26,0,147061,1994
1677280,175141,318082,62,4,132,0.035,5,0,1492.61,1256.63,2246.97,0,121326,1994
1677658,177786,315099,31,4,136,0.279,7,0,533.66,3198.7,3205.93,0,125003,1994
1679942,176606,316112,100,3,136,0.291,7,0,182.04,1878.79,3557.55,0,154414,1994
1683027,179312,316541,56,5,165,0.578,7,1,2084.91,3253.37,1654.68,0,147061,1994
1684861,174072,317743,52,7,136,0.218,7,1,2573.92,2333.29,1165.66,0,250003,1994
1685146,175071,316479,54,5,172,0.234,7,1,1682.82,1999.48,2056.76,0,220592,1994
1685782,179386,319254,44,5,132,0.214,7,1,2385.15,3252.8,1354.43,0,181621,1994
1686210,174266,319903,46,5,155,0.161,7,0,1648.72,2868.43,2090.86,0,154414,1994
1687416,177904,318202,70,5,124,1.319,7,0,1077.22,1526.91,2662.37,0,123163,1994
1687850,174072,317743,53,8,136,0.257,7,1,2573.92,2333.29,1165.66,0,261033,1994
1688204,178530,317487,62,6,186,0.262,7,1,1523.33,2192.35,2216.26,0,215077,1994
1689034,177859,315047,30,4,136,0.336,7,0,596.65,3277.57,3142.93,0,145223,1994
1690323,178352,317795,58,7,136,0.35,7,1,1458.58,1967.09,2281.01,0,202210,1994
1691377,179556,316960,47,6,151,0.133,7,1,2389.58,3322.48,1350,0,202210,1994
1692113,177442,322899,56,5,160,0.262,7,1,758.2,5030.51,2981.39,1,161768,1994
1693594,174368,317532,56,7,136,0.246,3,0,2307.86,2074.05,1431.72,0,224268,1994
1694153,179298,319302,100,5,136,0.273,7,1,2293.73,3191.64,1445.86,0,161768,1994
1694471,178781,317256,85,7,136,0.506,7,0,1717.8,2494.48,2021.79,0,169120,1994
1694667,176899,316835,85,4,179,0.188,7,0,24.44,1250.51,3715.15,0,235298,1994
1694936,178101,319711,70,4,137,0.42,7,0,1107.98,2432.25,2631.6,0,113972,1994
1695081,178493,316063,32,4,124,0.385,9,1,1303.29,2842.15,2436.3,0,139708,1994
1695742,179016,317942,100,3,136,0.365,7,0,2131.68,2622.72,1607.91,0,180150,1994
1696228,173901,317442,56,5,136,0.202,7,1,2783.1,2549.48,956.49,0,176473,1994
1696449,173965,315834,53,4,155,0.555,7,1,2801.63,3239.85,937.95,0,238975,1994
1699059,177682,314907,29,4,97,0.266,9,0,410.79,3330.98,3328.79,0,128679,1994
1699807,176259,317481,53,4,136,0.145,7,0,472.94,515.62,3266.64,0,202210,1994
1699951,175898,321392,45,6,136,0.141,7,1,206.09,3448.84,3533.5,1,202944,1994
1700807,178826,317207,85,5,136,0.49,7,0,1754.79,2551.97,1984.8,0,172796,1994
1700860,179562,319496,43,4,165,0.258,5,1,2552.72,3512.94,1186.86,0,207356,1994
1700911,178488,314933,29,4,136,0.254,7,1,1216.77,3696.35,2522.82,0,136031,1994
1701231,175020,317923,53,7,134,1.905,3,0,1614.54,1374.51,2125.04,0,132354,1994
1701973,175599,317863,53,8,136,0.086,5,0,1042.92,802.8,2696.66,0,224268,1994
1702497,175646,316903,65,5,136,0.412,7,0,1186.1,1309.92,2553.48,0,233459,1994
1703819,174403,319550,40,5,136,0.823,7,1,1703.04,2535.74,2036.54,0,191180,1994
1703979,174304,319920,50,5,178,0.116,5,1,1607.28,2851.9,2132.3,0,172796,1994
1704365,174842,318315,53,5,103,0.322,5,0,1794.96,1587.38,1944.63,0,148899,1994
1704443,176284,320761,67,5,181,0.272,7,1,294.73,2784.24,3444.86,1,216915,1994
1705100,177469,316975,100,4,137,0.157,7,0,379.3,1471.15,3360.28,0,143384,1994
1706706,178101,319711,37,4,137,0.713,7,0,1107.98,2432.25,2631.6,0,127208,1994
1707136,178930,318757,60,4,136,0.065,7,1,1999.63,2653.15,1739.95,0,158827,1994
1707520,175887,316603,65,5,136,0.134,7,1,885.57,1466,2854.01,0,227945,1994
1707552,175020,318635,60,7,136,0.29,7,1,1600.81,1522.08,2138.77,0,191180,1994
1707956,174975,318720,60,6,136,0.919,7,1,1580.72,1600.35,2158.86,0,177944,1994
1708078,175028,318839,45,4,155,0.214,7,1,1466.67,1613.73,2272.91,0,172796,1994
1708876,176531,316436,64,7,136,1.905,7,0,226.28,1548.86,3513.31,0,242650,1994
1709967,174072,317743,58,5,148,0.55,7,1,2573.92,2333.29,1165.66,0,156620,1994
1710364,174042,315739,45,4,136,0.146,7,1,2735.67,3247.32,1003.91,0,183826,1994
1710446,178474,318300,29,3,112,0.229,7,1,1608.58,2105.13,2131.01,0,137502,1994
1712038,177653,317211,90,5,134,0.075,5,0,603.98,1475.08,3135.6,0,92648,1994
1713194,174058,315765,42,5,160,0.162,7,1,2720.75,3217.82,1018.83,0,183826,1994
1713195,173915,315766,45,6,157,0.143,7,1,2861.55,3322.38,878.04,0,205885,1994
1715388,177543,322934,53,4,176,0.123,9,1,843.06,5086.61,2896.53,1,183826,1994
1717725,174829,316896,53,5,136,0.918,7,1,1978.36,1902.53,1761.22,0,183826,1994
1719460,179057,317950,58,4,182,0.335,7,1,2172.91,2663.61,1566.68,0,188974,1994
1719462,177418,315638,100,5,155,0.454,7,1,329.74,2555.11,3409.85,0,152575,1994
1720322,177268,315406,59,4,136,0.206,7,1,89.57,2717.27,3650.01,0,202944,1994
1721227,179398,319277,44,5,144,0.855,9,1,2395.26,3272.9,1344.32,0,172796,1994
1722328,178975,315312,42,4,122,0.229,7,0,1739.69,3711.49,1999.89,0,121326,1994
1723355,177642,322937,45,4,125,0.242,5,1,936.66,5112.8,2802.93,1,150738,1994
1724778,178670,314892,33,5,174,0.126,7,1,1382.93,3835.35,2356.66,0,188974,1994
1725721,179054,316720,58,5,136,0.108,7,1,1849.35,2943.21,1890.24,0,165444,1994
1725865,178699,314727,33,5,125,0.25,7,1,1352.98,3986.04,2386.61,0,145590,1994
1726467,177482,314837,29,4,136,0.136,7,0,209.08,3324.9,3530.5,0,145590,1994
1726707,177713,314985,30,4,136,0.151,7,0,445.35,3271.58,3294.23,0,123531,1994
1726732,173970,316848,46,5,137,0.165,7,0,2817.99,2674.17,921.59,0,145590,1994
1729106,178859,315113,41,5,136,0.13,7,0,1597.82,3780.3,2141.77,0,126472,1994
1729695,178873,316697,33,4,145,0.141,7,1,1667.09,2791.17,2072.5,0,168385,1994
1730778,178801,317430,65,5,133,0.321,7,1,1770.75,2469.22,1968.83,0,165444,1994
1731425,177751,316293,53,5,136,0.172,7,1,530.82,2164.38,3208.77,0,180150,1994
1731427,177996,317277,53,5,131,0.113,9,0,952.23,1749.43,2787.35,0,125003,1994
1731547,174287,317548,46,6,165,0.142,7,1,2385.67,2149.95,1353.91,0,210297,1994
1731864,177890,317374,60,4,137,0.411,7,0,879.69,1614.09,2859.9,0,147061,1994
1731941,178866,317568,52,7,136,0.239,7,1,1868.42,2506.36,1871.16,0,202210,1994
1734134,178859,315113,41,5,136,0.171,7,0,1597.82,3780.3,2141.77,0,117649,1994
1735963,174389,316072,45,7,136,0.215,7,1,2354.21,2766.41,1385.38,0,327211,1994
1735964,175048,318639,65,4,136,0.162,7,1,1577.31,1498.62,2162.28,0,211401,1994
1735965,173970,316848,47,5,129,0.158,3,0,2817.99,2674.17,921.59,0,143384,1994
1736609,173215,317002,38,5,136,0.138,7,0,3536.82,3325.01,202.77,0,174635,1994
1737032,177878,317367,65,6,137,0.318,7,1,866.06,1605.63,2873.53,0,170959,1994
1739039,174234,317891,55,5,153,0.126,9,1,2401.16,2161.13,1338.43,0,248534,1994
1740230,176211,316444,64,4,172,0.158,7,1,545.44,1545.55,3194.14,0,281254,1994
1740456,176610,316406,53,4,103,0.126,7,0,144.65,1587.58,3594.94,0,168385,1994
1741820,179430,317601,31,4,137,0.172,9,1,2422.13,3059.85,1317.45,0,207724,1994
1743307,175860,316704,65,4,136,0.27,6,0,929.86,1381.86,2809.72,0,225004,1994
1745149,177766,317136,63,7,165,0.404,9,1,697.19,1610.61,3042.39,0,165444,1994
1745185,176332,317422,100,6,136,0.283,3,0,415.38,560.16,3324.2,0,183826,1994
1745216,178233,317785,57,4,137,0.156,7,1,1343.99,1849.67,2395.6,0,128679,1994
1747073,179468,317423,33,6,155,0.29,9,1,2423.2,3124.27,1316.39,0,250003,1994
1747917,178909,315287,41,4,136,0.038,7,0,1670.82,3684.12,2068.76,0,131620,1994
1747948,178228,318036,39,4,129,0.113,7,0,1391.9,1835.38,2347.68,0,123163,1994
1748324,174104,316698,46,5,136,0.042,3,1,2667.34,2623.25,1072.25,0,181989,1994
1749049,179652,319267,41,4,136,0.172,7,0,2649.31,3503.82,1090.27,0,150738,1994
1750784,177720,314892,27,3,136,0.335,7,1,447.79,3359.64,3291.79,0,231622,1994
1751589,174491,317217,56,5,143,0.166,7,1,2244.97,2049.21,1494.62,0,191180,1994
1752513,179536,316911,51,4,163,0.132,7,1,2359.17,3318.89,1380.42,0,183826,1994
1754476,177411,316054,32,4,113,0.49,9,1,343.81,2177.14,3395.78,0,154414,1994
1755946,175698,317448,53,5,134,0.12,7,0,1018.52,874.83,2721.06,0,169120,1994
1757027,176074,321131,48,5,113,0.357,7,1,302.85,3168.22,3436.73,1,145590,1994
1758390,177565,315380,52,4,134,0.136,7,0,364.54,2850.56,3375.04,0,165444,1994
1758649,173118,316896,39,4,136,0.795,7,1,3654.96,3449.63,84.63,0,161768,1994
1759950,178579,317171,100,4,184,0.126,7,0,1505.18,2329.98,2234.4,0,148532,1994
1761151,175028,318839,48,5,136,0.102,7,1,1466.67,1613.73,2272.91,0,166300,1993
1761439,179653,319151,53,4,129,0.114,7,0,2660.47,3463.79,1079.12,0,137575,1993
1761700,178629,314950,37,3,136,0.178,7,0,1358.11,3764.33,2381.47,0,111119,1993
1761780,178762,315130,41,4,136,0.125,7,1,1503.05,3704.68,2236.54,0,123213,1993
1761781,173148,317043,41,4,124,0.043,7,1,3594.06,3377.52,145.53,0,139842,1993
1762605,177964,319500,87,5,186,0.09,7,0,955.36,2186.4,2784.23,0,152694,1993
1762878,177568,317272,90,9,136,0.073,7,0,542.03,1370.78,3197.55,0,117166,1993
1763111,175944,317456,100,4,132,0.24,5,0,779.08,689.41,2960.5,0,196536,1993
1763268,177515,316102,32,4,129,0.239,7,1,385.25,2186.3,3354.34,0,136063,1993
1764597,174938,318091,88,6,172,0.624,3,1,1695.81,1459.69,2043.77,0,147402,1993
1766433,174840,316750,56,5,144,0.382,7,1,1942.81,1980.61,1796.77,0,205985,1993
1766434,179206,319278,33,4,175,0.042,7,1,2203.78,3098.01,1535.81,0,151181,1993
1766683,178528,314706,39,6,136,0.113,9,1,1186.05,3907.21,2553.53,0,204095,1993
1767190,179328,319533,53,5,136,0.172,3,0,2319.66,3320.59,1419.93,0,94489,1993
1767701,176954,317723,100,4,86,0.174,7,0,105.61,616.15,3633.98,0,119433,1993
1768465,174117,319365,50,5,172,0.183,5,1,2030.57,2665.17,1709.01,0,120945,1993
1768466,176211,316444,66,4,136,0.047,7,1,545.44,1545.55,3194.14,0,245671,1993
1768645,177475,315380,55,6,155,0.161,7,1,278.69,2814.77,3460.89,0,160630,1993
1768646,179417,316421,53,5,136,0.154,7,1,2185.6,3401.14,1553.98,0,188977,1993
1768977,178645,314940,33,4,124,0.25,7,1,1370.76,3781.89,2368.82,0,120189,1993
1770051,177528,315564,90,6,136,0.234,7,1,381.59,2667.95,3357.99,0,192000,1993
1773715,179540,319236,44,4,146,0.183,5,1,2540.13,3388.29,1199.45,0,157984,1993
1775137,178762,315130,41,4,136,0.096,7,1,1503.05,3704.68,2236.54,0,124725,1993
1775138,178762,315130,41,4,136,0.247,7,0,1503.05,3704.68,2236.54,0,109606,1993
